id,customer_account_id,aggregation_provider_id,institution_transaction_id,date,type,description,amount,running_balance,pending,exclude,plaid_transaction_id,amount_currency_type_id,running_balance_currency_type_id,plaid_category_id,category_1,category_2,category_3,plaid_currency_code,authorized_date,street_address,city,region,postal_code,country,latitude,longitude,store_number,reference_number,ppd_id,payee,payment_channel,removed
2084717,2892,8680968567,,2017-01-27 20:00:00,2,CHECK,-2124.77,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084718,2892,8680968566,,2017-01-27 20:00:00,2,CHECK,-912.91,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084719,2892,8680968565,,2017-01-27 20:00:00,6,PAYPAL INST XFER,-149.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084720,2892,8680968564,,2017-01-27 20:00:00,6,LENDING CLUB 8885963157,-9664.41,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084721,2892,8680968563,,2017-01-27 20:00:00,6,PAYCHEX EIB INVOICE,-25.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084706,2892,8680968571,,2017-01-30 20:00:00,6,PAYPAL INST XFER,-128.21,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084707,2892,8680968570,,2017-01-30 20:00:00,6,PAYPAL INST XFER,-59.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084708,2892,8680968569,,2017-01-30 20:00:00,6,PAYPAL INST XFER,-20.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084709,2892,8680968568,,2017-01-30 20:00:00,12,ONLINE TRANSFER REF #IBEV5F7S79,-1000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084710,2892,8680967015,,2017-01-30 20:00:00,2,CHECK,-555.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084711,2892,8680967014,,2017-01-30 20:00:00,6,SINGAPORE AIRLIN IAT PAYPAL,-1292.13,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084712,2892,8680967013,,2017-01-30 20:00:00,6,IRS USATAXPYMT,-400.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084713,2892,8680967012,,2017-01-30 20:00:00,6,FRANCHISE TAX BO PAYMENTS,-922.50,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084714,2892,8680967011,,2017-01-30 20:00:00,6,COMCAST COMCAST,-390.11,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084715,2892,8680967010,,2017-01-30 20:00:00,6,PAYPAL INST XFER,-256.42,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084716,2892,8680967009,,2017-01-30 20:00:00,6,PAYPAL INST XFER,-129.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084703,2892,8680967018,,2017-01-31 20:00:00,2,CHECK,-745.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084704,2892,8680967017,,2017-01-31 20:00:00,12,ONLINE TRANSFER REF #IBEKG8ZBP3,-5000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084705,2892,8680967016,,2017-01-31 20:00:00,3,WT FED#00327 BNP PARIBAS FORTIS,137770.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084701,2892,8680967020,,2017-02-01 20:00:00,6,PAYPAL INST XFER,-17.98,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084702,2892,8680967019,,2017-02-01 20:00:00,2,CHECK,-16000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084696,2892,8680967025,,2017-02-02 20:00:00,6,PAYPAL INST XFER,-249.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084697,2892,8680967024,,2017-02-02 20:00:00,4,WT SEQ147837 6601 OWENS DRIVE II,-4976.40,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084698,2892,8680967023,,2017-02-02 20:00:00,16,"WT FED#05654 BANK OF AMERICA, N",-3038.44,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084699,2892,8680967022,,2017-02-02 20:00:00,16,"WT FED#05751 BANK OF AMERICA, N",-4184.62,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084700,2892,8680967021,,2017-02-02 20:00:00,12,ONLINE TRANSFER REF #IBENCBN5W2,-4500.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084694,2892,8680967027,,2017-02-03 20:00:00,6,HOOTSUITE IAT PAYPAL,-14.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084695,2892,8680967026,,2017-02-03 20:00:00,12,BILL PAY Minuteman Press ON-LINE,-500.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084690,2892,8680967031,,2017-02-06 20:00:00,6,PAYPAL INST XFER,-105.64,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084691,2892,8680967030,,2017-02-06 20:00:00,6,PAYPAL INST XFER,-59.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084692,2892,8680967029,,2017-02-06 20:00:00,12,ONLINE TRANSFER TO CHANNELOPIA,-5000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084693,2892,8680967028,,2017-02-06 20:00:00,7,KEYSIGHT 8011 EDI PAYMNT,30000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084689,2892,8680967032,,2017-02-07 20:00:00,12,"ONLINE TRANSFER TO NUVELLO, INC",-12500.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084682,2892,8680967039,,2017-02-08 20:00:00,6,PAYPAL INST XFER,-294.82,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084683,2892,8680967038,,2017-02-08 20:00:00,4,HDFC BANK LIMITED,-40000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084684,2892,8680967037,,2017-02-08 20:00:00,4,TSCHE BANK POLS /FTR/,-978.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084685,2892,8680967036,,2017-02-08 20:00:00,16,WT FED#08402 CALIFORNIA BANK OF,-6582.50,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084686,2892,8680967035,,2017-02-08 20:00:00,16,WT FED#07932 JPMORGAN CHASE BAN,-25400.83,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084687,2892,8680967034,,2017-02-08 20:00:00,12,ONLINE TRANSFER REF #IBENCC63PB,-9000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084688,2892,8680967033,,2017-02-08 20:00:00,0,ATM CHECK DEPOSIT,31000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084680,2892,8680967041,,2017-02-09 20:00:00,6,PAYPAL INST XFER,-51.30,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084681,2892,8680967040,,2017-02-09 20:00:00,12,BILL PAY Paul Wotipka ON-LINE No,-1085.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084677,2892,8680967044,,2017-02-10 20:00:00,6,UNITED HEALTHCAR EDI PAYMTS,-8847.95,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084678,2892,8680967043,,2017-02-10 20:00:00,4,BANKCARD FEE,-100.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084679,2892,8680967042,,2017-02-10 20:00:00,5,BANKCARD INTERCHANGE FEE -,0.24,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084671,2892,8680967050,,2017-02-13 20:00:00,6,LENDING CLUB 8885963157,-9664.41,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084672,2892,8680967049,,2017-02-13 20:00:00,6,PAYPAL INST XFER,-572.03,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084673,2892,8680967048,,2017-02-13 20:00:00,6,ATT Payment,-316.38,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084674,2892,8680967047,,2017-02-13 20:00:00,6,PAYPAL INST XFER,-251.19,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084675,2892,8680967046,,2017-02-13 20:00:00,9,CLIENT ANALYSIS SRVC CHRG 170210,-381.72,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084676,2892,8680967045,,2017-02-13 20:00:00,7,"salesforce.com, EDI PYMNTS",19300.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084670,2892,8680967051,,2017-02-14 20:00:00,12,ONLINE TRANSFER TO SANYAL S,-6000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084669,2892,8680967052,,2017-02-16 20:00:00,6,PAYPAL ECHECK,-34.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084666,2892,8680967055,,2017-02-21 20:00:00,6,CHASE AUTOPAYBUS,-1739.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084667,2892,8680967054,,2017-02-21 20:00:00,9,INTERNATIONAL PURCHASE,-23.29,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084668,2892,8680967053,,2017-02-21 20:00:00,13,SINGAPOREAI 455358,-776.54,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084665,2892,8680967056,,2017-02-22 20:00:00,12,ONLINE TRANSFER REF #IBEY2JY2HM,-5000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084664,2892,8680967057,,2017-02-22 20:00:00,16,WT FED#00778 JPMORGAN CHASE BAN,-28846.10,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084661,2892,8680967060,,2017-02-22 20:00:00,6,ATT Payment,-655.09,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084662,2892,8680967059,,2017-02-22 20:00:00,6,ADVANTA CRDT CRD ONLINEPYMT,-161.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084663,2892,8680967058,,2017-02-22 20:00:00,16,"WT FED#01040 BANK OF AMERICA, N",-3585.97,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084659,2892,8680967062,,2017-02-23 20:00:00,6,THE HARTFORD NWTBCLSCIC,-462.70,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084660,2892,8680967061,,2017-02-23 20:00:00,12,ONLINE TRANSFER TO SANYAL S,-5000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084654,2892,8680967067,,2017-02-27 20:00:00,6,PAYCHEX EIB INVOICE,-25.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084655,2892,8680967066,,2017-02-27 20:00:00,6,PAYPAL INST XFER,-344.37,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084656,2892,8680967065,,2017-02-27 20:00:00,6,PAYPAL INST XFER,-149.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084657,2892,8680967064,,2017-02-27 20:00:00,6,PAYPAL INST XFER,-60.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084658,2892,8680967063,,2017-02-27 20:00:00,12,BILL PAY Sunshine realty,-4500.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084651,2892,8680967070,,2017-02-28 20:00:00,6,PAYPAL INST XFER,-59.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084652,2892,8680967069,,2017-02-28 20:00:00,6,PAYPAL INST XFER,-519.96,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084653,2892,8680967068,,2017-02-28 20:00:00,0,ATM CHECK DEPOSIT,40106.41,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084650,2892,8680967071,,2017-03-01 20:00:00,6,PAYPAL INST XFER,-20.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084648,2892,8680967073,,2017-03-02 20:00:00,6,COMCAST COMCAST,-390.11,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084649,2892,8680967072,,2017-03-02 20:00:00,7,HEWLETT PACK PO/REMIT,16335.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084642,2892,8680967079,,2017-03-03 20:00:00,6,HOOTSUITE IAT PAYPAL,-14.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084643,2892,8680967078,,2017-03-03 20:00:00,16,"WT FED#07355 BANK OF AMERICA, N",-1692.33,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084644,2892,8680967077,,2017-03-03 20:00:00,4,WT SEQ155257 8X8 INC /BNF=8x8,-921.58,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084645,2892,8680967076,,2017-03-03 20:00:00,4,WT SEQ155142 6601 OWENS DRIVE II,-4976.40,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084646,2892,8680967075,,2017-03-03 20:00:00,12,"ONLINE TRANSFER TO NUVELLO, INC",-6000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084647,2892,8680967074,,2017-03-03 20:00:00,12,ONLINE TRANSFER TO SANYAL S,-6000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084641,2892,8680967080,,2017-03-06 20:00:00,6,PAYPAL INST XFER,-59.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084640,2892,8680967081,,2017-03-07 20:00:00,0,ATM CHECK DEPOSIT,60000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084633,2892,8680967088,,2017-03-08 20:00:00,6,SKYPE COMMUNICAT IAT PAYPAL,-14.23,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084634,2892,8680967087,,2017-03-08 20:00:00,12,ONLINE TRANSFER REF #IBER8HBRB9,-9000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084635,2892,8680967086,,2017-03-08 20:00:00,16,WT FED#01621 JPMORGAN CHASE BAN,-405.69,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084636,2892,8680967085,,2017-03-08 20:00:00,4,ULSTER BANK LIMITED,-421.58,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084637,2892,8680967084,,2017-03-08 20:00:00,16,WT FED#01362 JPMORGAN CHASE BAN,-25384.94,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084638,2892,8680967083,,2017-03-08 20:00:00,12,ONLINE TRANSFER TO SANYAL S,-6000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084639,2892,8680967082,,2017-03-08 20:00:00,12,"ONLINE TRANSFER TO NUVELLO, INC",-10000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084630,2892,8680967091,,2017-03-09 20:00:00,12,"BILL PAY VAVRINEK, TRINE,",-1805.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084631,2892,8680967090,,2017-03-09 20:00:00,12,BILL PAY Paul Wotipka ON-LINE No,-1330.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084632,2892,8680967089,,2017-03-09 20:00:00,7,KEYSIGHT 8011 EDI PAYMNT,15000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084629,2892,8680967092,,2017-03-10 20:00:00,4,BANKCARD FEE,-100.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084627,2892,8680967094,,2017-03-10 20:00:00,6,SKYPE COMMUNICAT IAT PAYPAL,-13.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084628,2892,8680967093,,2017-03-10 20:00:00,6,UNITED HEALTHCAR EDI PAYMTS,-8404.84,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084625,2892,8680967096,,2017-03-13 17:00:00,6,LENDING CLUB 8885963157,-9664.41,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084626,2892,8680967095,,2017-03-13 17:00:00,9,CLIENT ANALYSIS SRVC CHRG 170310,-288.45,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084624,2892,8680967097,,2017-03-15 17:00:00,6,PAYPAL INST XFER,-21.92,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084622,2892,8680967099,,2017-03-16 17:00:00,6,ATT Payment,-316.96,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084623,2892,8680967098,,2017-03-16 17:00:00,6,PAYPAL ECHECK,-34.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084621,2892,8680967100,,2017-03-17 17:00:00,12,ONLINE TRANSFER REF #IBER8J6JMT,-5000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084618,2892,8680967103,,2017-03-20 17:00:00,6,PAYPAL INST XFER,-89.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084619,2892,8680967102,,2017-03-20 17:00:00,6,PAYPAL INST XFER,-79.98,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084620,2892,8680967101,,2017-03-20 17:00:00,12,ONLINE TRANSFER TO SANYAL S,-6000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084615,2892,8680967106,,2017-03-21 17:00:00,6,CHASE CREDIT CRD AUTOPAYBUS,-1795.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084616,2892,8680967105,,2017-03-21 17:00:00,6,ADVANTA CRDT CRD ONLINEPYMT,-152.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084617,2892,8680967104,,2017-03-21 17:00:00,12,"ONLINE TRANSFER TO NUVELLO, INC",-8000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084612,2892,8680967109,,2017-03-22 17:00:00,6,PAYPAL INST XFER,-89.94,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084613,2892,8680967108,,2017-03-22 17:00:00,4,WT SEQ#23855 8X8 INC /BNF=8x8,-617.86,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084614,2892,8680967107,,2017-03-22 17:00:00,16,WT FED#03205 JPMORGAN CHASE BAN,-24151.15,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084609,2892,8680967112,,2017-03-23 17:00:00,6,PAYPAL INST XFER,-307.70,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084610,2892,8680967111,,2017-03-23 17:00:00,6,ATT Payment,-761.64,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084611,2892,8680967110,,2017-03-23 17:00:00,6,THE HARTFORD NWTBCLSCIC,-346.70,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084608,2892,8680967113,,2017-03-24 17:00:00,6,PAYPAL INST XFER,-39.98,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084604,2892,8680967117,,2017-03-27 17:00:00,6,PAYPAL INST XFER,-199.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084605,2892,8680967116,,2017-03-27 17:00:00,6,PAYPAL INST XFER,-149.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084606,2892,8680967115,,2017-03-27 17:00:00,6,PAYPAL INST XFER,-60.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084607,2892,8680967114,,2017-03-27 17:00:00,16,WT FED#00354 BOFI FEDERAL BANK,-1170.55,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084601,2892,8680967120,,2017-03-28 17:00:00,6,PAYPAL INST XFER,-20.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084602,2892,8680967119,,2017-03-28 17:00:00,6,PAYPAL INST XFER,-519.96,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084603,2892,8680967118,,2017-03-28 17:00:00,6,PAYCHEX EIB INVOICE,-25.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084600,2892,8680967121,,2017-03-29 17:00:00,6,PAYPAL INST XFER,-59.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084599,2892,8680967122,,2017-03-30 17:00:00,6,COMCAST COMCAST,-390.11,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084596,2892,8680967125,,2017-04-03 17:00:00,12,ONLINE TRANSFER REF #IBE5V8MC93,-10044.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084597,2892,8680967124,,2017-04-03 17:00:00,12,ONLINE TRANSFER REF #IBENCHWJLW,-3000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084598,2892,8680967123,,2017-04-03 17:00:00,12,ONLINE TRANSFER TO SANYAL S,-6000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084593,2892,8680967128,,2017-04-04 17:00:00,6,PAYPAL INST XFER,-59.99,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084594,2892,8680967127,,2017-04-04 17:00:00,12,"ONLINE TRANSFER TO NUVELLO, INC",-8000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084595,2892,8680967126,,2017-04-04 17:00:00,3,WT F60404388356000 DBS BANK LTD.,35000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084591,2892,8680967130,,2017-04-05 17:00:00,16,WT FED#08775 JPMORGAN CHASE BAN,-25156.66,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084592,2892,8680967129,,2017-04-05 17:00:00,0,ATM CHECK DEPOSIT,23000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084590,2892,8680967131,,2017-04-05 17:00:00,4,WT SEQ#81034 8X8 INC /BNF=8x8,-631.80,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084589,2892,8680967132,,2017-04-05 17:00:00,4,EMIRATES NBD BANK P,-1380.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084587,2892,8680967134,,2017-04-07 17:00:00,6,PAYPAL INST XFER,-28.08,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084588,2892,8680967133,,2017-04-07 17:00:00,16,"WT FED#08811 BANK OF AMERICA, N",-4725.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084584,2892,8680967137,,2017-04-10 17:00:00,6,SKYPE COMMUNICAT IAT PAYPAL,-8.92,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084585,2892,8680967136,,2017-04-10 17:00:00,6,UNITED HEALTHCAR EDI PAYMTS,-5719.43,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084586,2892,8680967135,,2017-04-10 17:00:00,12,ONLINE TRANSFER TO SANYAL S,-6000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084582,2892,8680967139,,2017-04-11 17:00:00,12,ONLINE TRANSFER REF #IBER8L8ZFP,-9436.83,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084583,2892,8680967138,,2017-04-11 17:00:00,9,CLIENT ANALYSIS SRVC CHRG 170410,-177.33,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084580,2892,8680967141,,2017-04-12 17:00:00,4,BANKCARD FEE,-100.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084581,2892,8680967140,,2017-04-12 17:00:00,4,WT SEQ154066 6601 OWENS DRIVE II,-4976.40,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084579,2892,8680967142,,2017-04-13 17:00:00,7,KEYSIGHT 8011 EDI PAYMNT,23000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084578,2892,8680967143,,2017-04-13 17:00:00,6,ATT Payment,-315.79,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084577,2892,8680967144,,2017-04-17 17:00:00,6,PAYPAL ECHECK,-33.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084573,2892,8680967148,,2017-04-18 17:00:00,6,ADVANTA CRDT CRD ONLINEPYMT,-143.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084574,2892,8680967147,,2017-04-18 17:00:00,16,WT FED#02196 JPMORGAN CHASE BAN,-29253.41,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084575,2892,8680967146,,2017-04-18 17:00:00,12,"ONLINE TRANSFER TO NUVELLO, INC",-3000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084576,2892,8680967145,,2017-04-18 17:00:00,3,WT FED#00775 DBS BANK (HONG KON,12000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084572,2892,8680967149,,2017-04-19 17:00:00,6,PAYPAL INST XFER,-9.93,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084569,2892,8680967152,,2017-04-20 17:00:00,4,HDFC BANK LIMITED,-7500.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
2084570,2892,8680967151,,2017-04-20 17:00:00,4,HDFC BANK LIMITED,-10000.00,,False,False,,1,1,,,,,,,,,,,,,,,,,,,False
